;file_name;quality_photo;terminal;receipt;terminal_damaged;terminal_undamaged;terminal_unrecognized_defect;other;anticlass;hash
24965;..\data\sorted_data_merged\damaged_augm\ЗНО0301392517_TS903128113-2fbf668e-2cff-4d98-a873-fb7e5980fb66.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;6348078262bd8bdea42ae444f6935afce536ab7b019b92ca9c92c6451faef80d
24969;..\data\sorted_data_merged\damaged_augm\ЗНО0301516047_TS903153214-736f8dcd-9adb-43c7-8417-237076632917.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;a62aa2f0ac250d456ddb055f1fdbcf6dc6ba03a1fc0fc20c3a86b42f41d4f64d
24970;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-48-58.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;3d189d6c39edfc5ff9161480d2daa22bc9b7d019f8e10e2885aa5e4a09e09d7c
24971;..\data\sorted_data_merged\damaged_augm\грязь и или потертости экрана3.jpg_clache.jpeg;1;1;0;1;0;0;0;0;0bb6d4fa6e984ef1820ebd4ed2263d979035d2e468bd1a29867a956e8792b5af
24972;..\data\sorted_data_merged\damaged_augm\ЗНО0301515461_TS903153023-5fa6a599-7802-408e-a65f-9f06f5a593e1.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;f9c1634e85f5b06198fb23bab68f72acd2a8fe9cfb0cab1a8d620f32a17b9f9c
24973;..\data\sorted_data_merged\damaged_augm\ЗНО0301402416_TS903130196-b26153e3-e104-42ce-b74d-157812cd8fd1.jpg_clache.jpeg;1;1;0;1;0;0;0;0;e79afdb15effad2cfb3afa6950620b04185d331189468c7b3b5c0e558e5eef5a
24974;..\data\sorted_data_merged\damaged_augm\ЗНО0301391472_TS903127764-296d81ac-a3c4-4b54-840b-8ea2a050c90f.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;e249e4f6e90c63e5539623a9040ad0987bf3055e8a6236420ae35dff63c890e1
24975;..\data\sorted_data_merged\damaged_augm\ЗНО0301318610_TS903113659-9b951e1c-458f-4611-a272-0b08c0861b7f.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;8cbf168b2b9540632dfdde9fa5b8bed1f0b7760d9d5fa69e19ce4c4abe3cd0a6
24977;..\data\sorted_data_merged\damaged_augm\photo_3_2023-08-21_17-13-31.jpg_contr.jpeg;1;1;0;1;0;0;0;0;cc1181ffef6cb83cfb9e7ff5319a09bdbca08e9b6bc9bf87141175500b398c9d
24979;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301758153_TS903204726-6297fb43-d98d-44ca-a1f8-33bb19bc9828.jpg_clache.jpeg;1;1;0;1;0;0;0;0;bf005e05ab72552f05c7f40aa871c1ececb662e88ed18adf2d0df17699671fca
24981;..\data\sorted_data_merged\damaged_augm\ЗНО0301583876_TS903170671-cf7cf3a6-bab5-4e36-99fc-7412dd62a2e4.jpg_contr.jpeg;1;1;0;1;0;0;0;0;aa9288edf9b8bfd4e856b1198254c0ed5d9a6bf85c539f83ac55eecf5eba15a0
24983;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301641879_TS903181476-c59de8cb-e828-4648-969b-139b1eb6b137.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;3fb4f1edd6dc2a53679f4df295951dcc3839d9bb895e4460b1175fd9ec8cdac7
24984;..\data\sorted_data_merged\damaged_augm\С дефектами (3).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;ed1fb0f18cbabda2488703b9a8a4f4b7d3eb70c21ea752bae95e788336e1456c
24985;..\data\sorted_data_merged\damaged_augm\ЗНО0301433497_TS903136837-ce8cb000-865f-4a7c-bcbb-3b7048f389cf.jpg_clache.jpeg;1;1;0;1;0;0;0;0;4e33a7434d2c84add7a995e185e1fbf009e084c10c14e91b247bf4e880fa7cc5
24987;..\data\sorted_data_merged\damaged_augm\ЗНО0301305840_TS903110729-bb1cb586-363e-4ce4-b8ee-fd1d1c9b486f.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;e4f2d56211f46006d7bde46fc56d9306b4e8d8c186805a49f6a0c96ff37482ac
24989;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-30.jpeg_contr.jpeg;1;1;0;1;0;0;0;0;f4341ab07495981ef37ded40d925237543eeaa22fabfe07e23601b37ab13b87d
24992;..\data\sorted_data_merged\damaged_augm\ЗНО0301394710_TS903129154-65d440ee-599b-43c3-9a60-ea4b2981d696.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;89d7525ea1241588b320350fdfc823c7bc1625d9b3169cf201db835366dc0c09
24993;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-49-09.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;44c36ce70e0441a44a574c5f67dcdfc644c68bab07b6a9c3e2d471eae4bb81d5
24994;..\data\sorted_data_merged\damaged_augm\С дефектами (57).jpg_clache.jpeg;1;1;0;1;0;0;0;0;2266666dcc7d8f573d55dd99fb4c86ab9fe5245398e6ff1dc3446b9ee08d4877
24995;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301668676_TS903187040-df2a55c2-6037-44a8-924d-44a36afef721.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;7777f1d6e2ad9f54df1467116da3c05161075c63f6be4e2f0484d56d8a4f42a6
24997;..\data\sorted_data_merged\damaged_augm\ЗНО0301379545_TS903125289-a88559e9-467b-4cf1-9bce-7031d59cbc83.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;3b5079590c07e366e73b882ec15f88407d4ed7f82924484f5a9bfa68e347690f
24998;..\data\sorted_data_merged\damaged_augm\ЗНО0301379545_TS903125289-a88559e9-467b-4cf1-9bce-7031d59cbc83.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;83646bd564906b140bc0bde45c6adfde62c1f1d4636816d6aa7daf97a627d9cc
25001;..\data\sorted_data_merged\damaged_augm\С дефектами (45).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d7670ded3faf9fa5936181979b3e71a8f3a4096974e23859b19630cb9cf41287
25002;..\data\sorted_data_merged\damaged_augm\С дефектами (73).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;09a34199c0013019840c4a5a3af0ccf12325caab0ad3646db40f24fa1e5b3285
25003;..\data\sorted_data_merged\damaged_augm\photo1692623277 (1).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;f74cd2f2b192f424d1747ebcc6776c7b648bff43552968e9ea4cf9ac78bd77c9
25004;..\data\sorted_data_merged\damaged_augm\Без повреждений (15).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;d1b3da7170630a89d47a3fb1de92c96ce6384332db67733c1168db9ee77198b2
25005;..\data\sorted_data_merged\damaged_augm\photo_3_2023-08-21_17-07-28.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;f902f25b78ab93fb1f01cf86fe87873908620681d4259fc06d1cdac16965eeef
25008;..\data\sorted_data_merged\damaged_augm\ЗНО0301570455_TS903167854-3d3d82d9-8b11-455b-b25d-9d0ceac1da08.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;6488312b20d40bf4899fc40d244e15c89fefab23ea414316a19890dd0628f7f9
25009;..\data\sorted_data_merged\damaged_augm\photo1692623301 (18).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;cf7e3d29765309d595a4ff6886a34fead4569ecfe36c78a0af844a41997dea25
25010;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301543107_TS903159798-85dc2d38-17b0-4739-9e8a-43010c71b26a.jpg_clache.jpeg;1;1;0;1;0;0;0;0;b9cab35c81ff0a9129644599ceae30684858db2fa267405b1c3f417c4dd232b5
25012;..\data\sorted_data_merged\damaged_augm\ЗНО0301307847_TS903111226-307f64ec-64b2-4625-83f5-f39d89000c16.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;a5a4dd8fbd87a788fab347bfdb454b7e0e7768bd0425a48bfac6afdb66df5528
25014;..\data\sorted_data_merged\damaged_augm\ЗНО0301571977_TS903168276-38e4d817-14ea-4542-b3be-3f3109871b23.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;996844cb791e4953b365249b8ece0595970e03824f2bd8bc540f31ce032c1b6d
25016;..\data\sorted_data_merged\damaged_augm\photo_7_2023-08-21_15-28-35.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d47e03a06a0d8cc999e415a12cb7be8ad7864c37f6bd753550d4680ca5a7753d
25019;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301580822_TS903170191-82d006cc-c670-4223-b2a7-5ee3901ef156.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;3ea45c06cc3883e2876971170dc34efd388566aae00109b41c14b65fce3bd9a8
25020;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301525441_TS903154610-fe990f84-e78b-4482-aeb8-1ee493fda16e.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;d69f821f7a441038ec07c70a2f298f4f5d772cd1ab88af148fffa75b810966e0
25022;..\data\sorted_data_merged\damaged_augm\С дефектами (74).jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;fb39cf3a150e07e9167335e5afe719a1be93318be25e0b0dcfdd2644d8528831
25024;..\data\sorted_data_merged\damaged_augm\ЗНО0301515779_TS903153109-6773ae36-002b-481b-af29-f4653d15ec55.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;7f445808c0dd1b0ae375e1a6d8cd94615308cd4f5fa1cb1b019722bf331f58bd
25027;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301574798_TS903168890-9879221d-2d89-4f87-b680-38630ecb0b6b.jpg_clache.jpeg;1;1;0;1;0;0;0;0;997fc372395345f3ac6688522d56bcd64688a681273fd880eb8e8319b05794c5
25031;..\data\sorted_data_merged\damaged_augm\ЗНО0301515595_TS903153062-ec316914-4eca-4a32-81ab-643d5d741a83.jpg_contr.jpeg;1;1;0;1;0;0;0;0;7580a3614b7fdb6698af6358095e47b4acb500cd2942a8ec04398cfe388abad2
25033;..\data\sorted_data_merged\damaged_augm\С дефектами (2).jpeg_hue_sat.jpeg;1;1;0;1;0;0;0;0;559c8fa6c348ca5411ac80a25fb947927d04dc4b0b1463a4ea68b95e7a464a93
25034;..\data\sorted_data_merged\damaged_augm\ЗНО0301364780_TS903122948-85fad2e9-9b99-4ff3-91ce-cdff25fd7cbb.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;e466d0defdb6989711ea0ac21785822e70c4e773393572d8296c0ab6db84d9c7
25035;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301676619_TS903188967-96626c9c-4eec-4fab-9b52-0c3d9b5e5249.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;847141fa326f3231205b60262a5db048e9d51360f73ff74409642a6051815615
25041;..\data\sorted_data_merged\damaged_augm\ЗНО0301319824_TS903113862-e0ae3014-ae2b-411d-8a9f-ad96ed4ffc9d.jpg_contr.jpeg;1;1;0;1;0;0;0;0;99b0793dd667a97d31e5d19ae02d9d6555a573900fed87aa61cb871805517044
25044;..\data\sorted_data_merged\damaged_augm\photo1692623301 (11).jpeg_hue_sat.jpeg;1;1;0;1;0;0;0;0;4eeaaaa5dd9179ea03bbff7808a68daf7f9897a1cefa1c91df6fde9c28b5760c
25047;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301614960_TS903176273-e330422b-fdff-4fbd-b8f7-fc33c896f21d.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;feb650c64354f5f0b56342acd002a13ace42316bbaacc183a94c8a3c2b302327
25048;..\data\sorted_data_merged\damaged_augm\photo_9_2023-08-21_17-10-06.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;94db81b96352c92d53a6a447178937d5e11e8658b2395c4beee3d0e5d57a56dd
25050;..\data\sorted_data_merged\damaged_augm\Затерты кнопки 820.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;b1440265c87a44655807a8480538664636312dd38ee3c7f9fe74986387ae9dd1
25052;..\data\sorted_data_merged\damaged_augm\ЗНО0301666150_TS903186363-c41c4a6f-f028-4729-8602-dcc16b36ab4d.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;85ea043d346006adf9659361cae27847eb277e6ef818ac636a7db8c5dad80f4d
25056;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-59-38.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;368c24c5026e1e5b9099be55d5389dc7bc4e966bb79de6fd195d0c601a52b2c8
25058;..\data\sorted_data_merged\damaged_augm\ЗНО0301515602_TS903153076-d31032c2-3832-4c89-bb53-4ba1b049d986.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;d9dc43ecd718303047e90f78e305fc19e5576aeb8868bee83262f17bb21ba527
25067;..\data\sorted_data_merged\damaged_augm\ЗНО0301502510_TS903149891-f0f241b3-25b9-4b62-bd20-578898e7ee10.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;db1efa45335fe7eb4c42c4f311b864b835d5fb4b5a0d18fea540c27ae86354b7
25069;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301696770_TS903193482-eea2293a-4225-4c34-a48b-2cbf97c285e0.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;860a21168f52d7e49368a984161978caf79916f262f78c2105def2301e78f400
25070;..\data\sorted_data_merged\damaged_augm\ЗНО0301402416_TS903130196-b26153e3-e104-42ce-b74d-157812cd8fd1.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;fd4ba6bdadbd91e7b4293f468ee13ba18336ead4abb24ca4a8287ee8dfa607e0
25071;..\data\sorted_data_merged\damaged_augm\ЗНО0301423095_TS903134613-883ed9aa-41a9-475b-9483-ff593f339fba.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;4742a2aef119cc531824652bbc60e36f422895d96939bf9a47ff3f42370cf57d
25074;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301517685_TS903153592-19de9a00-1735-4e86-94da-d148ffb1c260.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;676e156a5b3c91161ee9f0be6edb24cf4ea8c760143212f8c0d08846460a7935
25077;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-48-55.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;31bf998ae27bf7dc95113fb914503213a0a5cc89b7cebdb4fb79dac4202274f7
25078;..\data\sorted_data_merged\damaged_augm\photo_10_2023-08-21_16-59-59.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;7c997a68a2b65a40680ab4b8abccf7fcc29024f45d66a02550b595f817ee68dc
25082;..\data\sorted_data_merged\damaged_augm\ЗНО0301434287_TS903136997-6d353ffa-ea96-422c-837a-da5ceb61d803.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;3e6e5d871f25e97dca3ab013697a1404ee235853c782365f9f2f249e72220792
25083;..\data\sorted_data_merged\damaged_augm\ЗНО0301516047_TS903153214-736f8dcd-9adb-43c7-8417-237076632917.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;4007834cbf4929a3cddf12d8f772218bee3efc885bd838d9e8e3feb58edad52a
25084;..\data\sorted_data_merged\damaged_augm\С дефектами (51).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;c64623a4e49107060e090834c5f045fd7ac2a846067cf7aa99fe6c7cb4e4f7ef
25088;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301743835_TS903201780-df3e77b0-ca3c-4234-bbe9-06dc65ed40c4.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;6c61068f6f457a9f305570d49a739ab38db51e7d7913a147930292170aa464fc
25090;..\data\sorted_data_merged\damaged_augm\IMG20230816160856.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;091a0f96ec9b11aae62094e6a2a8958761f137c92a991df911dc6a95862324ab
25091;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_16-59-59.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;509ede0a5a9158263bc15b7a31716c09016473f6d345b37364390e5f1dfde544
25094;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-30.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;69aa6029d2a3cddc6df4dd2c1ec6c99595ee78074eadb3ac4aa129011002c97d
25096;..\data\sorted_data_merged\damaged_augm\ЗНО0301396507_TS903129524-c6c8c422-89e5-4eb9-803a-a8598d24b7f1.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;f311a5a46195490b9a932faead5664049b7bb8001dd1bb22890ffc58df03021a
25099;..\data\sorted_data_merged\damaged_augm\ЗНО0301320270_TS903114063-f3fadd64-69fa-4715-921c-096e413ec4b7.jpg_contr.jpeg;1;1;0;1;0;0;0;0;e49a30f5cd9420792497e43bdd83f253ce1e9b191047aedeb97633ced533cc92
25101;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301757923_TS903204678-2c2a07ad-ba02-45b4-a715-0fdec660d01b.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;353d56f1bbfdf372e354c30abd6d6258e47c01bd156ae77ed8c7769ac480ce91
25102;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301622311_TS903177207-327e56b2-fa28-4829-b28c-4f743e46ef32.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;c7a15f32cba0a14856cb9792cd95407995b843655775f7e1826e4ea2ba41d306
25107;..\data\sorted_data_merged\damaged_augm\ЗНО0301515969_TS903153146-5096b4ce-fa5e-423a-9483-ec94170874a3.jpg_contr.jpeg;1;1;0;1;0;0;0;0;62b10c93c23ebd18dc3dd83e27761d7a0d0446ff64e0b4bb4daa676f3b6cc5a7
25108;..\data\sorted_data_merged\damaged_augm\ЗНО0301310667_TS903111897-f8677ef4-6345-4fe0-ad90-a0004b7bc7e5.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;fd5518175e2d383dbc211ec01e47beeb28458bb803cdcc136ac99a3d58b538e5
25110;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301573236_TS903168566-0dd448be-8460-4b8c-843e-a373ee6286c9.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;1cae975ce80ee16f33132f168c8c1b93fc8c22e337200bafb85aa8863030edc8
25111;..\data\sorted_data_merged\damaged_augm\ЗНО0301391472_TS903127764-e2766690-ca5c-4ee4-af60-3418e6bcd0e0.jpg_clache.jpeg;1;1;0;1;0;0;0;0;ccda05a421e6205e0b4058e3c939cc0cb65a8a4fc7ae3a894cdc55aa9c84d13c
25112;..\data\sorted_data_merged\damaged_augm\ЗНО0301308860_TS903111470-5005d28f-731e-4244-846e-9e0f2ef77974.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;8671a41424fbef4338176770f928036348971a2880df4593cf35eaa08731ab4e
25113;..\data\sorted_data_merged\damaged_augm\ЗНО0301516361_TS903153295-adaea273-3e55-468a-8bb8-298fed80cec8.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;b0b4aec435a2f1e782588f51c0cf186c3f69bfaa0ac410e5f7ff4410ef636051
25114;..\data\sorted_data_merged\damaged_augm\ЗНО0301516361_TS903153295-adaea273-3e55-468a-8bb8-298fed80cec8.jpg_contr.jpeg;1;1;0;1;0;0;0;0;0ba7cae3ad5005971e9321705a473c6347dd5619b118584d70ec61a31b0e1bfd
25116;..\data\sorted_data_merged\damaged_augm\С дефектами (32).jpg_sharp.jpeg;1;1;0;1;0;0;0;0;1974a6ea5ad13c255ddf52c0c0bf902580095434a2ed72ae5574119a51507634
25118;..\data\sorted_data_merged\damaged_augm\ЗНО0301310998_TS903111994-2d90c45a-fe46-4092-8b30-886312af68e7.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;d3690b076d0db0377710a68e0fd49c2eaa2a52ee189df7b4eef9c57defea5927
25119;..\data\sorted_data_merged\damaged_augm\photo_2023-08-11_13-02-51.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;4f9bdb571d0ad7f1a3d6430dcede505ac5c8713607e33fa037508448cb67c7de
25120;..\data\sorted_data_merged\damaged_augm\ЗНО0301318733_TS903113690-dd9053b5-ed9e-43da-bb28-9abde17bae94.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d6f8766f10e54dba57c34f8cf5b17c0eddd6b59b6e2a9b90a4f8b7370b728573
25121;..\data\sorted_data_merged\damaged_augm\ЗНО0301377098_TS903124898-9959e1da-c5fe-48cf-88d9-de0276957ed0.jpg_clache.jpeg;1;1;0;1;0;0;0;0;25b75a693d4a603de11d474cdf2982ef921969696fe962cf5211c67f150188d1
25123;..\data\sorted_data_merged\damaged_augm\Без повреждений (13).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;d899a1ea0e953217da4fad700530a4772b490c9670c87d8aeb096f93c2a2a1d6
25126;..\data\sorted_data_merged\damaged_augm\ЗНО0301395774_TS903129411-3cbe6843-013e-418b-8c8a-e0b886e49857.jpg_clache.jpeg;1;1;0;1;0;0;0;0;2e1e454b1b6a69635fd02e2d67d59f84540cff9eb8339f4e1a8e02cf3ab1a2a9
25128;..\data\sorted_data_merged\damaged_augm\photo1692623301.jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;4decee59ec188243d73f6905faaa17018d3883dd0b211a54384c117548926157
25130;..\data\sorted_data_merged\damaged_augm\photo1692623281 (8).jpeg_random_combs2.jpeg;1;1;0;1;0;0;0;0;c0823d8d502d28d9934206b5552d3548a99ad9aa9896430e9881974d3b6b4e04
25131;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153441_089.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;80542e79b76884f0aacc56478c56ff54ef4a57a3ba19fda63f707d245576ae96
25132;..\data\sorted_data_merged\damaged_augm\ЗНО0301406391_TS903130876-21e10039-53d8-4a3f-b0b3-85f72aef4c11.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;c638582261b8474b18a45a4ae8a6d70d6460c47ba94a708128784c242cbc628a
25133;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301641449_TS903181362-26c8f311-d219-489b-ba71-0e206b147856.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;c87b71986f2c819e15a042f381113b9ee7adffe0e7d11dc23b0e57d72944523a
25135;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301668293_TS903186933-8f328b61-df1c-4e6c-947a-12d5c34559b5.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;ed7d4d1d5fa5888fe90ec36dd328c0a85222517be999a7b3eec3a1cbe3811bd1
25139;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301641798_TS903181450-303c4c10-9547-4f3f-800f-f0a88004ae03.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;f75275086f63284964172fa30d8c17bf955348cc141be730f16a00d00e88db86
25140;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_17-00-07.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;34d5e6fd49b1b43b95935f9d4b8008461a3c0000c7acc8c219e6c3035719bf3f
25141;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_17-00-07.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;62be806c72d359fb6d58b35432b551ac5ebb0b9ab030af3b58219ff52b238435
25144;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153419_401.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;26cc3cca35fa4b6f32cb254862510e387e4c0590c0ca84c2db47c5426c087a8c
25145;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153419_401.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;03fc3e2f4fc9ec83ff00cd72fc39e7cb1cfcf67ef328b7111809310008d07ec9
25147;..\data\sorted_data_merged\damaged_augm\ЗНО0301512018_TS903151942-0621edad-a4fa-479a-9d10-60505487ed09.jpg_clache.jpeg;1;1;0;1;0;0;0;0;7ab3e8e840cc4db6d82ff6fbf0ea8f3a4d4726f9513ef26f55278925740f9322
25149;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301635364_TS903179982-16209c4c-0caa-4b69-9de5-7c45c321b0e2.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;7d0eae0b4bc3326621e1ee93afff78163cb45222313dae84f94669c3e98123ab
25151;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153527_173.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;0fe37da9fe7b61a13be9367fbe56bca1b1a3e487323ed33634ebdfc942aa773b
25157;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-22.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;3bddefc4fc25bf015874b11b67b3df53c4d9b2af0e322bce24aa078a7662b077
25158;..\data\sorted_data_merged\damaged_augm\ЗНО0301515591_TS903153055-f65c130c-6a4e-49a5-8c04-e32c8f4e2884.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;809686bb7cbbd58a046d3cc9805a30eb9cec14e17d99a5cb764c845d59e35f50
25160;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-08.jpg_contr.jpeg;1;1;0;1;0;0;0;0;1e247af1b9efd143d6241b3d4f3489ecbcc8f6f694b1fd3be5d7dcc4a3b48b1d
25161;..\data\sorted_data_merged\damaged_augm\ЗНО0301285573_TS903106456-ae1affb1-89ed-42d5-b20a-ccf11462c648.jpg_clache.jpeg;1;1;0;1;0;0;0;0;33c397598136ac8450d9214dc99c78506b257f28fb22b27c594769ed8ae8e407
25162;..\data\sorted_data_merged\damaged_augm\С дефектами (4).jpeg_gray_contr.jpeg;1;1;0;1;0;0;0;0;f5a55dacb01b3abc7aac3c6752e5ae81c79e53d40ec31ce986b19243df316f72
25163;..\data\sorted_data_merged\damaged_augm\ЗНО0301498513_TS903149114-77179678-191c-4897-b42b-508127b3f68b.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;2da129f04689131ca663da18da45f41f613e60ff33bc595f8674ed238b9b34f0
25167;..\data\sorted_data_merged\damaged_augm\ЗНО0301319417_TS903113771-74c32d55-87b8-4ac5-b8be-30a2783a0771.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;2f053f3eecabfbd7d1f7ceeac286c722a80c1aef039f2c21e171c5a67afcc3a9
25168;..\data\sorted_data_merged\damaged_augm\ЗНО0301507618_TS903151231-220d2bb7-a2d1-484a-950e-75f448b6f56c.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;e02a6c512d80df4fb869c0ffae40d0e813045186f45fe8764a0dba02a9b5a3d2
25172;..\data\sorted_data_merged\damaged_augm\ЗНО0301392672_TS903128164-6b3e085b-3cd2-4803-a0c5-e24598d0311a.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;052fc75b39887ce91e953d662644889ab2fafa99f347cf6f3e47b1f2d1d60f82
25173;..\data\sorted_data_merged\damaged_augm\ЗНО0301396516_TS903129544-c5de5642-369f-4724-8857-f74dabe693e0.jpg_clache.jpeg;1;1;0;1;0;0;0;0;0a067bedadb3298e27d0baf2a29fd775a96614f1f08dad0262d0aaa260037318
25177;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153515_466.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;5af83ffb2dd61e2487955dcc879dbd79650519823af1229c84cebee2729c141f
25180;..\data\sorted_data_merged\damaged_augm\ЗНО0301391472_TS903127764-296d81ac-a3c4-4b54-840b-8ea2a050c90f.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;f04cfee463316ac76b15cfbe1071e2ba8d49b0eb33116326e787aa572bdd57d8
